-------------------------
PID Controller Parameters:
Position PID: P: 1, I: 0, D: 1
Point[74]: time = 7.4, pos = (1.03109, 0.0632989, -0.0193866), vel = (0.302676, -0.00213616, 0.000654244), yaw = -0.00705751, yaw_dot = -6.38432e-09
Point[75]: time = 7.5, pos = (1.0616, 0.0630836, -0.0193206), vel = (0.307579, -0.00217077, 0.000664841), yaw = -0.0070575, yaw_dot = 1.42395e-07
Point[76]: time = 7.6, pos = (1.0926, 0.0628648, -0.0192536), vel = (0.312435, -0.00220504, 0.000675337), yaw = -0.00705748, yaw_dot = 2.74432e-07
Point[77]: time = 7.7, pos = (1.12408, 0.0626426, -0.0191856), vel = (0.317244, -0.00223898, 0.000685732), yaw = -0.00705745, yaw_dot = 3.87291e-07
Point[78]: time = 7.8, pos = (1.15605, 0.062417, -0.0191165), vel = (0.322006, -0.00227258, 0.000696025), yaw = -0.00705741, yaw_dot = 4.4735e-07
Point[79]: time = 7.9, pos = (1.18848, 0.0621881, -0.0190464), vel = (0.326721, -0.00230586, 0.000706216), yaw = -0.00705737, yaw_dot = 3.70411e-07
Point[80]: time = 8, pos = (1.22139, 0.0619558, -0.0189752), vel = (0.331389, -0.00233881, 0.000716306), yaw = -0.00705734, yaw_dot = 1.52445e-07
Point[81]: time = 8.1, pos = (1.25476, 0.0617203, -0.0189031), vel = (0.33601, -0.00237142, 0.000726295), yaw = -0.00705734, yaw_dot = -1.30585e-07
Point[82]: time = 8.2, pos = (1.28859, 0.0614815, -0.01883), vel = (0.340582, -0.00240369, 0.000736178), yaw = -0.00705736, yaw_dot = -3.06022e-07
Point[83]: time = 8.3, pos = (1.32287, 0.0612396, -0.0187559), vel = (0.345096, -0.00243554, 0.000745935), yaw = -0.0070574, yaw_dot = -3.67195e-07
Point[84]: time = 8.4, pos = (1.35761, 0.0609944, -0.0186808), vel = (0.349551, -0.00246699, 0.000755565), yaw = -0.00705743, yaw_dot = -3.27386e-07
Point[85]: time = 8.5, pos = (1.39278, 0.0607462, -0.0186048), vel = (0.353948, -0.00249802, 0.000765069), yaw = -0.00705746, yaw_dot = -2.13989e-07
Point[86]: time = 8.6, pos = (1.42839, 0.0604949, -0.0185278), vel = (0.358286, -0.00252863, 0.000774445), yaw = -0.00705747, yaw_dot = -2.78328e-08
Point[87]: time = 8.7, pos = (1.46444, 0.0602405, -0.0184499), vel = (0.362565, -0.00255883, 0.000783695), yaw = -0.00705746, yaw_dot = 1.67092e-07
Point[88]: time = 8.8, pos = (1.50091, 0.0599831, -0.018371), vel = (0.366786, -0.00258862, 0.000792818), yaw = -0.00705744, yaw_dot = 2.51096e-07
Point[89]: time = 8.9, pos = (1.53779, 0.0597228, -0.0182913), vel = (0.370947, -0.00261799, 0.000801813), yaw = -0.00705742, yaw_dot = 2.21441e-07
Point[90]: time = 9, pos = (1.57509, 0.0594595, -0.0182107), vel = (0.37505, -0.00264695, 0.000810682), yaw = -0.0070574, yaw_dot = 1.18465e-07
Point[91]: time = 9.1, pos = (1.6128, 0.0591934, -0.0181292), vel = (0.379093, -0.00267548, 0.000819421), yaw = -0.00705739, yaw_dot = 1.05163e-08
Point[92]: time = 9.2, pos = (1.65091, 0.0589244, -0.0180468), vel = (0.383071, -0.00270355, 0.000828018), yaw = -0.0070574, yaw_dot = -1.01283e-07
Point[93]: time = 9.3, pos = (1.68941, 0.0586527, -0.0179636), vel = (0.386982, -0.00273116, 0.000836472), yaw = -0.00705741, yaw_dot = -1.83617e-07
Point[94]: time = 9.4, pos = (1.7283, 0.0583782, -0.0178795), vel = (0.390826, -0.00275829, 0.000844783), yaw = -0.00705743, yaw_dot = -1.85415e-07
Point[95]: time = 9.5, pos = (1.76758, 0.0581011, -0.0177946), vel = (0.394605, -0.00278496, 0.00085295), yaw = -0.00705745, yaw_dot = -1.06123e-07
Point[96]: time = 9.6, pos = (1.80722, 0.0578212, -0.0177089), vel = (0.398317, -0.00281116, 0.000860973), yaw = -0.00705745, yaw_dot = 1.40506e-08
Point[97]: time = 9.7, pos = (1.84724, 0.0575388, -0.0176224), vel = (0.401962, -0.00283689, 0.000868854), yaw = -0.00705744, yaw_dot = 1.19467e-07
Point[98]: time = 9.8, pos = (1.88761, 0.0572539, -0.0175352), vel = (0.405542, -0.00286215, 0.000876591), yaw = -0.00705743, yaw_dot = 2.09773e-07
Point[99]: time = 9.9, pos = (1.92834, 0.0569664, -0.0174471), vel = (0.409055, -0.00288694, 0.000884184), yaw = -0.0070574, yaw_dot = 2.45439e-07
Point[100]: time = 10, pos = (1.96942, 0.0566765, -0.0173583), vel = (0.412501, -0.00291126, 0.000891633), yaw = -0.00705738, yaw_dot = 1.77208e-07
Point[101]: time = 10.1, pos = (2.01084, 0.0563842, -0.0172688), vel = (0.415878, -0.00293509, 0.000898932), yaw = -0.00705737, yaw_dot = 4.93473e-09
Point[102]: time = 10.2, pos = (2.05259, 0.0560895, -0.0171786), vel = (0.419185, -0.00295843, 0.00090608), yaw = -0.00705738, yaw_dot = -1.73564e-07
Point[103]: time = 10.3, pos = (2.09468, 0.0557925, -0.0170876), vel = (0.422422, -0.00298128, 0.000913077), yaw = -0.0070574, yaw_dot = -2.4888e-07
Point[104]: time = 10.4, pos = (2.13708, 0.0554933, -0.0169959), vel = (0.425589, -0.00300363, 0.000919924), yaw = -0.00705743, yaw_dot = -2.20928e-07
Point[105]: time = 10.5, pos = (2.17979, 0.0551918, -0.0169036), vel = (0.428687, -0.0030255, 0.000926619), yaw = -0.00705745, yaw_dot = -1.45949e-07
Point[106]: time = 10.6, pos = (2.22281, 0.0548882, -0.0168106), vel = (0.431715, -0.00304686, 0.000933164), yaw = -0.00705746, yaw_dot = -8.0184e-08
Point[107]: time = 10.7, pos = (2.26613, 0.0545825, -0.016717), vel = (0.434673, -0.00306774, 0.000939558), yaw = -0.00705746, yaw_dot = -2.362e-08
Point[108]: time = 10.8, pos = (2.30974, 0.0542747, -0.0166227), vel = (0.437561, -0.00308813, 0.000945801), yaw = -0.00705746, yaw_dot = 4.08958e-08
Point[109]: time = 10.9, pos = (2.35364, 0.0539648, -0.0165278), vel = (0.44038, -0.00310802, 0.000951893), yaw = -0.00705745, yaw_dot = 1.28698e-07
Point[110]: time = 11, pos = (2.39782, 0.0536531, -0.0164323), vel = (0.443129, -0.00312742, 0.000957836), yaw = -0.00705744, yaw_dot = 2.39573e-07
Point[111]: time = 11.1, pos = (2.44226, 0.0533394, -0.0163363), vel = (0.445809, -0.00314634, 0.00096363), yaw = -0.00705741, yaw_dot = 3.00833e-07
Point[112]: time = 11.2, pos = (2.48698, 0.0530238, -0.0162396), vel = (0.448421, -0.00316477, 0.000969274), yaw = -0.00705738, yaw_dot = 2.54145e-07
Point[113]: time = 11.3, pos = (2.53195, 0.0527064, -0.0161424), vel = (0.450963, -0.00318271, 0.00097477), yaw = -0.00705736, yaw_dot = 1.00119e-07
Point[114]: time = 11.4, pos = (2.57717, 0.0523873, -0.0160447), vel = (0.453436, -0.00320017, 0.000980116), yaw = -0.00705736, yaw_dot = -6.54819e-08
Point[115]: time = 11.5, pos = (2.62263, 0.0520664, -0.0159464), vel = (0.45584, -0.00321713, 0.000985312), yaw = -0.00705737, yaw_dot = -1.73453e-07
Point[116]: time = 11.6, pos = (2.66833, 0.0517439, -0.0158476), vel = (0.458175, -0.00323361, 0.00099036), yaw = -0.00705739, yaw_dot = -2.24082e-07
Point[117]: time = 11.7, pos = (2.71426, 0.0514197, -0.0157483), vel = (0.460442, -0.00324961, 0.000995258), yaw = -0.00705742, yaw_dot = -2.43927e-07
Point[118]: time = 11.8, pos = (2.76042, 0.051094, -0.0156486), vel = (0.462639, -0.00326512, 0.00100001), yaw = -0.00705744, yaw_dot = -2.50314e-07
Point[119]: time = 11.9, pos = (2.80679, 0.0507667, -0.0155483), vel = (0.464772, -0.00328017, 0.00100462), yaw = -0.00705747, yaw_dot = -2.42719e-07
Point[120]: time = 12, pos = (2.85337, 0.050438, -0.0154476), vel = (0.46684, -0.00329476, 0.00100909), yaw = -0.00705749, yaw_dot = -1.89118e-07
Point[121]: time = 12.1, pos = (2.90016, 0.0501078, -0.0153465), vel = (0.468844, -0.00330891, 0.00101342), yaw = -0.0070575, yaw_dot = -7.0612e-08
Point[122]: time = 12.2, pos = (2.94714, 0.0497762, -0.015245), vel = (0.470784, -0.0033226, 0.00101761), yaw = -0.0070575, yaw_dot = 1.11276e-07
Point[123]: time = 12.3, pos = (2.99431, 0.0494433, -0.015143), vel = (0.47266, -0.00333584, 0.00102167), yaw = -0.00705748, yaw_dot = 2.89958e-07
Point[124]: time = 12.4, pos = (3.04167, 0.049109, -0.0150406), vel = (0.474471, -0.00334862, 0.00102558), yaw = -0.00705744, yaw_dot = 4.29833e-07
Point[125]: time = 12.5, pos = (3.0892, 0.0487736, -0.0149379), vel = (0.476219, -0.00336095, 0.00102936), yaw = -0.00705739, yaw_dot = 5.28356e-07
Point[126]: time = 12.6, pos = (3.13691, 0.0484369, -0.0148348), vel = (0.477902, -0.00337283, 0.001033), yaw = -0.00705734, yaw_dot = 5.01532e-07
Point[127]: time = 12.7, pos = (3.18478, 0.048099, -0.0147313), vel = (0.479521, -0.00338426, 0.0010365), yaw = -0.0070573, yaw_dot = 3.08639e-07
Point[128]: time = 12.8, pos = (3.23281, 0.04776, -0.0146275), vel = (0.481084, -0.00339529, 0.00103988), yaw = -0.00705729, yaw_dot = -4.30025e-08
Point[129]: time = 12.9, pos = (3.281, 0.04742, -0.0145233), vel = (0.482592, -0.00340594, 0.00104314), yaw = -0.00705731, yaw_dot = -3.63797e-07
Point[130]: time = 13, pos = (3.32933, 0.0470788, -0.0144189), vel = (0.484046, -0.00341619, 0.00104628), yaw = -0.00705735, yaw_dot = -5.70333e-07
Point[131]: time = 13.1, pos = (3.3778, 0.0467367, -0.0143141), vel = (0.485444, -0.00342606, 0.0010493), yaw = -0.00705742, yaw_dot = -6.61803e-07
Point[132]: time = 13.2, pos = (3.42642, 0.0463936, -0.014209), vel = (0.486787, -0.00343554, 0.00105221), yaw = -0.00705748, yaw_dot = -6.21332e-07
Point[133]: time = 13.3, pos = (3.47516, 0.0460496, -0.0141036), vel = (0.488076, -0.00344464, 0.00105499), yaw = -0.00705754, yaw_dot = -4.42182e-07
Point[134]: time = 13.4, pos = (3.52403, 0.0457047, -0.013998), vel = (0.489309, -0.00345334, 0.00105766), yaw = -0.00705757, yaw_dot = -1.32807e-07
Point[135]: time = 13.5, pos = (3.57302, 0.045359, -0.0138921), vel = (0.490488, -0.00346166, 0.0010602), yaw = -0.00705756, yaw_dot = 1.60956e-07
Point[136]: time = 13.6, pos = (3.62212, 0.0450124, -0.013786), vel = (0.491612, -0.0034696, 0.00106263), yaw = -0.00705754, yaw_dot = 3.8627e-07
Point[137]: time = 13.7, pos = (3.67134, 0.0446651, -0.0136796), vel = (0.49269, -0.0034772, 0.00106496), yaw = -0.00705749, yaw_dot = 5.40783e-07
Point[138]: time = 13.8, pos = (3.72066, 0.044317, -0.013573), vel = (0.493723, -0.00348449, 0.0010672), yaw = -0.00705743, yaw_dot = 5.90449e-07
Point[139]: time = 13.9, pos = (3.77008, 0.0439682, -0.0134661), vel = (0.494711, -0.00349147, 0.00106933), yaw = -0.00705737, yaw_dot = 5.2408e-07
Point[140]: time = 14, pos = (3.8196, 0.0436187, -0.0133591), vel = (0.495654, -0.00349812, 0.00107137), yaw = -0.00705733, yaw_dot = 3.50041e-07
Point[141]: time = 14.1, pos = (3.86921, 0.0432686, -0.0132519), vel = (0.496553, -0.00350447, 0.00107331), yaw = -0.0070573, yaw_dot = 1.71564e-07
Point[142]: time = 14.2, pos = (3.91891, 0.0429178, -0.0131445), vel = (0.497407, -0.0035105, 0.00107516), yaw = -0.0070573, yaw_dot = 1.93786e-08
Point[143]: time = 14.3, pos = (3.96869, 0.0425665, -0.0130368), vel = (0.498217, -0.00351621, 0.00107691), yaw = -0.0070573, yaw_dot = -1.08053e-07
Point[144]: time = 14.4, pos = (4.01855, 0.0422146, -0.0129291), vel = (0.498982, -0.00352161, 0.00107856), yaw = -0.00705732, yaw_dot = -2.27094e-07
Point[145]: time = 14.5, pos = (4.06849, 0.0418622, -0.0128211), vel = (0.499702, -0.00352669, 0.00108012), yaw = -0.00705735, yaw_dot = -3.42153e-07
Point[146]: time = 14.6, pos = (4.11849, 0.0415093, -0.0127131), vel = (0.500383, -0.0035315, 0.00108159), yaw = -0.00705738, yaw_dot = -4.46701e-07
Point[147]: time = 14.7, pos = (4.16856, 0.0411559, -0.0126048), vel = (0.501026, -0.00353604, 0.00108298), yaw = -0.00705743, yaw_dot = -4.80362e-07
Point[148]: time = 14.8, pos = (4.2187, 0.0408021, -0.0124965), vel = (0.501632, -0.00354031, 0.00108429), yaw = -0.00705748, yaw_dot = -4.28451e-07
Point[149]: time = 14.9, pos = (4.26889, 0.0404478, -0.012388), vel = (0.502199, -0.00354432, 0.00108552), yaw = -0.00705751, yaw_dot = -3.00264e-07
Point[150]: time = 15, pos = (4.31913, 0.0400932, -0.0122794), vel = (0.502729, -0.00354806, 0.00108666), yaw = -0.00705754, yaw_dot = -1.71212e-07
Point[151]: time = 15.1, pos = (4.36943, 0.0397382, -0.0121706), vel = (0.503221, -0.00355153, 0.00108773), yaw = -0.00705755, yaw_dot = -5.78237e-08
Point[152]: time = 15.2, pos = (4.41978, 0.0393829, -0.0120618), vel = (0.503675, -0.00355473, 0.00108871), yaw = -0.00705755, yaw_dot = 4.32107e-08
Point[153]: time = 15.3, pos = (4.47017, 0.0390273, -0.0119529), vel = (0.504092, -0.00355767, 0.00108961), yaw = -0.00705754, yaw_dot = 1.5559e-07
Point[154]: time = 15.4, pos = (4.52059, 0.0386714, -0.0118439), vel = (0.504471, -0.00356035, 0.00109043), yaw = -0.00705752, yaw_dot = 2.83982e-07
Point[155]: time = 15.5, pos = (4.57106, 0.0383152, -0.0117348), vel = (0.504814, -0.00356277, 0.00109117), yaw = -0.00705748, yaw_dot = 4.21642e-07
Point[156]: time = 15.6, pos = (4.62156, 0.0379588, -0.0116257), vel = (0.505124, -0.00356496, 0.00109184), yaw = -0.00705744, yaw_dot = 5.25697e-07
Point[157]: time = 15.7, pos = (4.67208, 0.0376022, -0.0115164), vel = (0.5054, -0.00356691, 0.00109244), yaw = -0.00705738, yaw_dot = 5.88585e-07
Point[158]: time = 15.8, pos = (4.72264, 0.0372455, -0.0114072), vel = (0.505642, -0.00356861, 0.00109296), yaw = -0.00705732, yaw_dot = 5.99154e-07
Point[159]: time = 15.9, pos = (4.77321, 0.0368885, -0.0112979), vel = (0.50585, -0.00357008, 0.00109341), yaw = -0.00705726, yaw_dot = 4.9418e-07
Point[160]: time = 16, pos = (4.8238, 0.0365315, -0.0111885), vel = (0.506024, -0.00357131, 0.00109379), yaw = -0.00705722, yaw_dot = 2.63716e-07
Point[161]: time = 16.1, pos = (4.87441, 0.0361743, -0.0110791), vel = (0.506164, -0.0035723, 0.00109409), yaw = -0.00705721, yaw_dot = -6.89804e-08
Point[162]: time = 16.2, pos = (4.92504, 0.035817, -0.0109697), vel = (0.50627, -0.00357304, 0.00109432), yaw = -0.00705724, yaw_dot = -3.8581e-07
Point[163]: time = 16.3, pos = (4.97567, 0.0354597, -0.0108602), vel = (0.506342, -0.00357355, 0.00109447), yaw = -0.00705729, yaw_dot = -6.70279e-07
Point[164]: time = 16.4, pos = (5.0263, 0.0351023, -0.0107508), vel = (0.506381, -0.00357383, 0.00109456), yaw = -0.00705737, yaw_dot = -8.9353e-07
Point[165]: time = 16.5, pos = (5.07694, 0.0347449, -0.0106413), vel = (0.506386, -0.00357386, 0.00109457), yaw = -0.00705746, yaw_dot = -9.23904e-07
Point[166]: time = 16.6, pos = (5.12758, 0.0343875, -0.0105319), vel = (0.506358, -0.00357366, 0.00109451), yaw = -0.00705755, yaw_dot = -7.45169e-07
Point[167]: time = 16.7, pos = (5.17821, 0.0340302, -0.0104224), vel = (0.506296, -0.00357323, 0.00109437), yaw = -0.00705761, yaw_dot = -3.93868e-07
Point[168]: time = 16.8, pos = (5.22884, 0.0336729, -0.010313), vel = (0.506201, -0.00357256, 0.00109417), yaw = -0.00705763, yaw_dot = -2.02397e-08
Point[169]: time = 16.9, pos = (5.27945, 0.0333157, -0.0102036), vel = (0.506073, -0.00357165, 0.00109389), yaw = -0.00705761, yaw_dot = 3.59474e-07
Point[170]: time = 17, pos = (5.33005, 0.0329586, -0.0100942), vel = (0.505911, -0.00357051, 0.00109354), yaw = -0.00705756, yaw_dot = 7.03567e-07
Point[171]: time = 17.1, pos = (5.38063, 0.0326016, -0.0099849), vel = (0.505716, -0.00356913, 0.00109312), yaw = -0.00705748, yaw_dot = 8.5719e-07
Point[172]: time = 17.2, pos = (5.43119, 0.0322448, -0.00987561), vel = (0.505487, -0.00356752, 0.00109263), yaw = -0.00705739, yaw_dot = 8.05779e-07
Point[173]: time = 17.3, pos = (5.48173, 0.0318881, -0.00976638), vel = (0.505224, -0.00356566, 0.00109206), yaw = -0.00705732, yaw_dot = 5.81256e-07
Point[174]: time = 17.4, pos = (5.53224, 0.0315316, -0.0096572), vel = (0.504925, -0.00356355, 0.00109141), yaw = -0.00705728, yaw_dot = 2.90852e-07
Point[175]: time = 17.5, pos = (5.58271, 0.0311754, -0.0095481), vel = (0.50459, -0.00356119, 0.00109069), yaw = -0.00705726, yaw_dot = -5.67446e-08
Point[176]: time = 17.6, pos = (5.63315, 0.0308194, -0.00943907), vel = (0.50422, -0.00355857, 0.00108989), yaw = -0.00705729, yaw_dot = -4.20176e-07
Point[177]: time = 17.7, pos = (5.68355, 0.0304637, -0.00933012), vel = (0.503813, -0.00355571, 0.00108901), yaw = -0.00705734, yaw_dot = -6.73574e-07
Point[178]: time = 17.8, pos = (5.73391, 0.0301083, -0.00922127), vel = (0.503372, -0.00355259, 0.00108805), yaw = -0.00705742, yaw_dot = -8.08252e-07
Point[179]: time = 17.9, pos = (5.78423, 0.0297532, -0.00911251), vel = (0.502894, -0.00354922, 0.00108702), yaw = -0.0070575, yaw_dot = -8.22224e-07
Point[180]: time = 18, pos = (5.83449, 0.0293984, -0.00900387), vel = (0.502381, -0.0035456, 0.00108591), yaw = -0.00705758, yaw_dot = -7.10011e-07
Point[181]: time = 18.1, pos = (5.8847, 0.0290441, -0.00889533), vel = (0.501833, -0.00354173, 0.00108473), yaw = -0.00705764, yaw_dot = -4.71295e-07
Point[182]: time = 18.2, pos = (5.93486, 0.0286901, -0.00878692), vel = (0.501244, -0.00353758, 0.00108345), yaw = -0.00705767, yaw_dot = -1.41228e-07
Point[183]: time = 18.3, pos = (5.98495, 0.0283366, -0.00867865), vel = (0.500614, -0.00353313, 0.00108209), yaw = -0.00705767, yaw_dot = 1.92154e-07
Point[184]: time = 18.4, pos = (6.03498, 0.0279835, -0.00857051), vel = (0.499942, -0.00352839, 0.00108064), yaw = -0.00705763, yaw_dot = 5.24641e-07
Point[185]: time = 18.5, pos = (6.08494, 0.0276309, -0.00846252), vel = (0.499229, -0.00352335, 0.0010791), yaw = -0.00705756, yaw_dot = 8.32365e-07
Point[186]: time = 18.6, pos = (6.13482, 0.0272788, -0.00835469), vel = (0.498473, -0.00351802, 0.00107746), yaw = -0.00705747, yaw_dot = 1.06108e-06
Point[187]: time = 18.7, pos = (6.18463, 0.0269273, -0.00824703), vel = (0.497676, -0.00351239, 0.00107574), yaw = -0.00705735, yaw_dot = 1.20868e-06
Point[188]: time = 18.8, pos = (6.23436, 0.0265764, -0.00813955), vel = (0.496837, -0.00350647, 0.00107393), yaw = -0.00705723, yaw_dot = 1.23873e-06
Point[189]: time = 18.9, pos = (6.284, 0.026226, -0.00803225), vel = (0.495956, -0.00350025, 0.00107202), yaw = -0.00705711, yaw_dot = 1.07604e-06
Point[190]: time = 19, pos = (6.33355, 0.0258763, -0.00792515), vel = (0.495033, -0.00349374, 0.00107003), yaw = -0.00705702, yaw_dot = 7.18338e-07
Point[191]: time = 19.1, pos = (6.383, 0.0255273, -0.00781825), vel = (0.494064, -0.0034869, 0.00106793), yaw = -0.00705697, yaw_dot = 2.12134e-07
Point[192]: time = 19.2, pos = (6.43236, 0.0251789, -0.00771156), vel = (0.493046, -0.00347971, 0.00106573), yaw = -0.00705698, yaw_dot = -3.55567e-07
Point[193]: time = 19.3, pos = (6.48161, 0.0248313, -0.0076051), vel = (0.491977, -0.00347217, 0.00106342), yaw = -0.00705705, yaw_dot = -9.82772e-07
Point[194]: time = 19.4, pos = (6.53075, 0.0244845, -0.00749888), vel = (0.490859, -0.00346428, 0.00106101), yaw = -0.00705718, yaw_dot = -1.52677e-06
Point[195]: time = 19.5, pos = (6.57978, 0.0241385, -0.00739291), vel = (0.489692, -0.00345604, 0.00105848), yaw = -0.00705734, yaw_dot = -1.74572e-06
Point[196]: time = 19.6, pos = (6.62869, 0.0237933, -0.00728719), vel = (0.488475, -0.00344745, 0.00105585), yaw = -0.00705751, yaw_dot = -1.63567e-06
Point[197]: time = 19.7, pos = (6.67747, 0.023449, -0.00718174), vel = (0.487208, -0.00343851, 0.00105311), yaw = -0.00705766, yaw_dot = -1.27597e-06
Point[198]: time = 19.8, pos = (6.72613, 0.0231056, -0.00707657), vel = (0.485892, -0.00342923, 0.00105027), yaw = -0.00705776, yaw_dot = -7.88222e-07
Point[199]: time = 19.9, pos = (6.77465, 0.0227632, -0.00697169), vel = (0.484526, -0.00341959, 0.00104732), yaw = -0.00705781, yaw_dot = -1.73753e-07
Point[200]: time = 20, pos = (6.82303, 0.0224217, -0.00686711), vel = (0.483104, -0.00340955, 0.00104424), yaw = -0.0070578, yaw_dot = 4.02722e-07
Point[201]: time = 20.1, pos = (6.87127, 0.0220813, -0.00676284), vel = (0.48162, -0.00339908, 0.00104104), yaw = -0.00705774, yaw_dot = 7.13273e-07
Point[202]: time = 20.2, pos = (6.91935, 0.0217419, -0.00665891), vel = (0.480074, -0.00338817, 0.00103769), yaw = -0.00705767, yaw_dot = 7.56452e-07
Point[203]: time = 20.3, pos = (6.96728, 0.0214037, -0.00655531), vel = (0.478467, -0.00337682, 0.00103422), yaw = -0.0070576, yaw_dot = 6.3704e-07
