-------------------------
PID Controller Parameters:
Position PID: P: 1, I: 0, D: 1
1744634043.261640356 Received IMU Angular Velocity - [0.0049733, -0.00785008, 0.00290185]
1744634043.265679590 Received IMU Angular Velocity - [-0.00354881, -0.00145849, 0.00290185]
1744634043.271742217 Received IMU Angular Velocity - [0.00390804, 0.00386783, 0.00183658]
1744634043.275856200 Received IMU Angular Velocity - [0.00923436, 0.00386783, 0.00290185]
-------------------------
[2025-04-14_20-34-03.280] No B-spline trajectory received.
-------------------------
1744634043.281642071 Received IMU Angular Velocity - [0.00603857, -0.00145849, 0.00396711]
1744634043.285841362 Received IMU Angular Velocity - [0.00816909, -0.00785008, 0.00290185]
1744634043.291631105 Received IMU Angular Velocity - [0.00816909, -0.00891534, 0.000771319]
1744634043.295904728 Received IMU Angular Velocity - [-0.000353022, -0.00465428, 0.00290185]
1744634043.301617356 Received IMU Angular Velocity - [0.00284277, 0.0017373, 0.000771319]
1744634043.305991678 Received IMU Angular Velocity - [0.00603857, 0.00599836, 0.00290185]
Received Odometry - Position: x=0.135765, y=0.0667536, Linear Velocity: -0.00749261
Current yaw: 0.00188464 (roll: -0.0133408, pitch: -0.00520911)
1744634043.311736176 Received IMU Angular Velocity - [-0.000353022, 0.0017373, 0.00183658]
1744634043.315704405 Received IMU Angular Velocity - [0.0134954, -0.00571955, 0.00290185]
1744634043.321617759 Received IMU Angular Velocity - [0.0145607, -0.0110459, 0.00609764]
1744634043.325923796 Received IMU Angular Velocity - [0.00390804, -0.0099806, 0.00609764]
1744634043.331699620 Received IMU Angular Velocity - [-0.00141829, -0.00145849, 0.00396711]
1744634043.335795428 Received IMU Angular Velocity - [0.00816909, 0.00386783, 0.000771319]
1744634043.341608786 Received IMU Angular Velocity - [0.00284277, 0.00706363, 0.00183658]
1744634043.345923975 Received IMU Angular Velocity - [0.00603857, 0.0017373, 0.00609764]
1744634043.351484994 Received IMU Angular Velocity - [0.0113649, -0.00571955, 0.00396711]
Received Odometry - Position: x=0.133884, y=0.0681316, Linear Velocity: -0.0129206
Current yaw: 0.00204999 (roll: -0.0127054, pitch: -0.0052553)
1744634043.355863124 Received IMU Angular Velocity - [0.00816909, -0.0110459, 0.00396711]
1744634043.361604006 Received IMU Angular Velocity - [-0.00141829, -0.00891534, 0.000771319]
1744634043.365765794 Received IMU Angular Velocity - [0.0049733, -0.00145849, 0.00290185]
1744634043.371605359 Received IMU Angular Velocity - [0.00284277, 0.0049331, 0.00396711]
1744634043.375921508 Received IMU Angular Velocity - [0.00390804, 0.0049331, 0.00183658]
-------------------------
[2025-04-14_20-34-03.380] No B-spline trajectory received.
-------------------------
1744634043.381461503 Received IMU Angular Velocity - [0.0124302, -0.000393224, 0.00183658]
1744634043.385759253 Received IMU Angular Velocity - [0.00816909, -0.00678481, 0.00290185]
1744634043.391656448 Received IMU Angular Velocity - [0.00390804, -0.0110459, 0.00183658]
1744634043.395786589 Received IMU Angular Velocity - [0.0049733, -0.00571955, 0.00290185]
1744634043.401752677 Received IMU Angular Velocity - [0.00390804, 0.0017373, 0.00183658]
1744634043.405795239 Received IMU Angular Velocity - [-0.00248355, 0.0049331, 0.00290185]
1744634043.411603317 Received IMU Angular Velocity - [0.00923436, 0.0017373, 0.00183658]
1744634043.415891916 Received IMU Angular Velocity - [0.0156259, -0.00358902, 0.00503238]
Received Odometry - Position: x=0.13634, y=0.0680872, Linear Velocity: 0.00253875
Current yaw: 0.00122533 (roll: -0.0126447, pitch: -0.00466798)
1744634043.421442726 Received IMU Angular Velocity - [0.00603857, -0.0099806, 0.00183658]
1744634043.425736700 Received IMU Angular Velocity - [0.00177751, -0.0099806, 0.000771319]
1744634043.431608392 Received IMU Angular Velocity - [0.0049733, -0.00358902, 0.00396711]
1744634043.435812098 Received IMU Angular Velocity - [-0.000353022, 0.0017373, 0.00183658]
1744634043.441582643 Received IMU Angular Velocity - [-0.00248355, 0.0049331, 0.00290185]
1744634043.446005923 Received IMU Angular Velocity - [0.00710383, 0.00280257, 0.00503238]
1744634043.452042855 Received IMU Angular Velocity - [0.0102996, -0.00465428, 0.00183658]
1744634043.455881202 Received IMU Angular Velocity - [0.0049733, -0.0099806, 0.000771319]
1744634043.461721312 Received IMU Angular Velocity - [0.00284277, -0.00891534, 0.00183658]
1744634043.466017813 Received IMU Angular Velocity - [0.00390804, -0.00145849, 0.00290185]
1744634043.471439446 Received IMU Angular Velocity - [-0.00354881, 0.00386783, 0.000771319]
-------------------------
[2025-04-14_20-34-03.480] No B-spline trajectory received.
-------------------------
1744634043.481498045 Received IMU Angular Velocity - [0.00816909, 0.00386783, -0.000293946]
1744634043.481622103 Received IMU Angular Velocity - [0.00923436, -0.000393224, 0.00503238]
1744634043.485990602 Received IMU Angular Velocity - [0.00284277, -0.00678481, 0.00183658]
1744634043.495537865 Received IMU Angular Velocity - [0.00816909, -0.0099806, 0.000771319]
1744634043.495976308 Received IMU Angular Velocity - [0.0113649, -0.00678481, 0.000771319]
1744634043.501617451 Received IMU Angular Velocity - [0.000712243, 0.000672041, 0.00183658]
1744634043.505747528 Received IMU Angular Velocity - [0.00284277, 0.00386783, 0.00183658]
1744634043.511592853 Received IMU Angular Velocity - [0.0156259, 0.00280257, 0.00290185]
Received Odometry - Position: x=0.137309, y=0.0647228, Linear Velocity: 0.00629202
Current yaw: 0.00219948 (roll: -0.0129841, pitch: -0.00451975)
1744634043.515985575 Received IMU Angular Velocity - [0.00710383, -0.00358902, 0.00183658]
1744634043.521758487 Received IMU Angular Velocity - [0.0049733, -0.0099806, 0.000771319]
1744634043.525819288 Received IMU Angular Velocity - [0.0124302, -0.0110459, 0.00396711]
1744634043.531656165 Received IMU Angular Velocity - [0.00710383, -0.00571955, 0.00396711]
1744634043.535937852 Received IMU Angular Velocity - [-0.00141829, 0.0017373, 0.00396711]
1744634043.541910787 Received IMU Angular Velocity - [0.0049733, 0.0049331, 0.00290185]
1744634043.546001922 Received IMU Angular Velocity - [0.00923436, 0.00280257, 0.00396711]
1744634043.551618362 Received IMU Angular Velocity - [0.00816909, -0.00252375, 0.000771319]
1744634043.555886161 Received IMU Angular Velocity - [0.0113649, -0.00891534, 0.00290185]
1744634043.561613796 Received IMU Angular Velocity - [0.0113649, -0.0099806, 0.00609764]
1744634043.565831934 Received IMU Angular Velocity - [0.00390804, -0.00358902, 0.00609764]
1744634043.571756071 Received IMU Angular Velocity - [0.00603857, 0.00280257, 0.00183658]
1744634043.575690318 Received IMU Angular Velocity - [0.00923436, 0.0049331, 0.00503238]
-------------------------
[2025-04-14_20-34-03.580] No B-spline trajectory received.
-------------------------
1744634043.581782063 Received IMU Angular Velocity - [0.000712243, 0.0017373, 0.00396711]
1744634043.585897486 Received IMU Angular Velocity - [0.0102996, -0.00465428, 0.000771319]
1744634043.592669359 Received IMU Angular Velocity - [0.00816909, -0.00891534, 0.00183658]
1744634043.596047056 Received IMU Angular Velocity - [-0.000353022, -0.00678481, 0.00396711]
1744634043.601652712 Received IMU Angular Velocity - [-0.00141829, -0.00145849, 0.00290185]
1744634043.605742984 Received IMU Angular Velocity - [0.00603857, 0.00280257, 0.00503238]
1744634043.611630803 Received IMU Angular Velocity - [0.00390804, 0.00386783, 0.00290185]
1744634043.615812238 Received IMU Angular Velocity - [0.0049733, -0.00145849, 0.000771319]
1744634043.621609981 Received IMU Angular Velocity - [0.0113649, -0.00785008, 0.00290185]
1744634043.625909683 Received IMU Angular Velocity - [0.0049733, -0.0110459, 0.00290185]
1744634043.631894810 Received IMU Angular Velocity - [0.00603857, -0.00571955, 0.000771319]
1744634043.635800194 Received IMU Angular Velocity - [0.00710383, 0.0017373, 0.00396711]
Received Odometry - Position: x=0.136374, y=0.0665775, Linear Velocity: 0.00310871
Current yaw: 0.00262917 (roll: -0.0127922, pitch: -0.00397767)
1744634043.641624048 Received IMU Angular Velocity - [-0.00141829, 0.0049331, 0.00503238]
1744634043.646065759 Received IMU Angular Velocity - [0.00284277, 0.00386783, 0.00290185]
1744634043.651516127 Received IMU Angular Velocity - [0.0156259, -0.00145849, 0.00183658]
1744634043.655801589 Received IMU Angular Velocity - [0.00923436, -0.00891534, 0.00396711]
1744634043.661619235 Received IMU Angular Velocity - [0.00284277, -0.0099806, 0.00290185]
1744634043.665843580 Received IMU Angular Velocity - [0.0102996, -0.00571955, 0.00503238]
1744634043.671732071 Received IMU Angular Velocity - [0.00284277, 0.00280257, 0.00396711]
1744634043.675681550 Received IMU Angular Velocity - [0.00177751, 0.00599836, 0.00290185]
-------------------------
[2025-04-14_20-34-03.680] No B-spline trajectory received.
-------------------------
1744634043.681623414 Received IMU Angular Velocity - [0.00816909, 0.00280257, 0.00183658]
1744634043.685765331 Received IMU Angular Velocity - [0.0049733, -0.00465428, 0.00503238]
1744634043.691571842 Received IMU Angular Velocity - [0.00603857, -0.0099806, 0.00183658]
1744634043.695827034 Received IMU Angular Velocity - [0.00816909, -0.00891534, -0.00135921]
1744634043.701733316 Received IMU Angular Velocity - [0.00177751, -0.00358902, 0.00290185]
1744634043.706092695 Received IMU Angular Velocity - [-0.00248355, 0.00280257, 0.00290185]
Received Odometry - Position: x=0.132426, y=0.0677976, Linear Velocity: -0.0101929
Current yaw: 0.00178926 (roll: -0.0129333, pitch: -0.00490572)
1744634043.711536695 Received IMU Angular Velocity - [0.0113649, 0.0049331, 0.00503238]
1744634043.715827213 Received IMU Angular Velocity - [0.00603857, -0.00145849, 0.00290185]
1744634043.721700153 Received IMU Angular Velocity - [0.00390804, -0.00785008, 0.000771319]
1744634043.725869077 Received IMU Angular Velocity - [0.00923436, -0.0121111, 0.00183658]
1744634043.731600775 Received IMU Angular Velocity - [0.00710383, -0.00678481, 0.00396711]
1744634043.735939579 Received IMU Angular Velocity - [-0.00567934, 0.000672041, 0.00290185]
1744634043.741577522 Received IMU Angular Velocity - [-0.00248355, 0.0049331, 0.000771319]
1744634043.745795467 Received IMU Angular Velocity - [0.00923436, 0.00599836, 0.000771319]
1744634043.751640696 Received IMU Angular Velocity - [0.0049733, 0.0017373, 0.00290185]
1744634043.755982988 Received IMU Angular Velocity - [0.00710383, -0.00678481, 0.00290185]
1744634043.761459338 Received IMU Angular Velocity - [0.0113649, -0.0099806, 0.00396711]
1744634043.765839164 Received IMU Angular Velocity - [0.000712243, -0.00678481, 0.00290185]
1744634043.771619788 Received IMU Angular Velocity - [0.000712243, 0.000672041, 0.00396711]
1744634043.775786120 Received IMU Angular Velocity - [0.0049733, 0.0049331, 0.00290185]
-------------------------
[2025-04-14_20-34-03.780] No B-spline trajectory received.
-------------------------
1744634043.781590551 Received IMU Angular Velocity - [0.00390804, 0.00386783, 0.00290185]
1744634043.785759827 Received IMU Angular Velocity - [0.0049733, -0.00252375, -0.00135921]
1744634043.791573441 Received IMU Angular Velocity - [0.00710383, -0.00891534, 0.00290185]
1744634043.795947412 Received IMU Angular Velocity - [0.00710383, -0.00891534, 0.00290185]
Received Odometry - Position: x=0.134377, y=0.0677824, Linear Velocity: -0.00188251
Current yaw: 0.00147248 (roll: -0.0125546, pitch: -0.0052772)
1744634043.801684006 Received IMU Angular Velocity - [0.00177751, 0.0017373, 0.00290185]
1744634043.806004795 Received IMU Angular Velocity - [0.00177751, 0.0017373, 0.00290185]
1744634043.811681423 Received IMU Angular Velocity - [0.000712243, 0.000672041, 0.000771319]
1744634043.815663636 Received IMU Angular Velocity - [0.000712243, 0.000672041, 0.000771319]
1744634043.821671865 Received IMU Angular Velocity - [0.0102996, -0.0110459, 0.00396711]
1744634043.825833142 Received IMU Angular Velocity - [0.0102996, -0.0110459, 0.00396711]
1744634043.831575464 Received IMU Angular Velocity - [0.000712243, -0.00252375, 0.000771319]
1744634043.835852414 Received IMU Angular Velocity - [0.000712243, -0.00252375, 0.000771319]
1744634043.841574865 Received IMU Angular Velocity - [0.00390804, 0.00599836, 0.00290185]
1744634043.846239734 Received IMU Angular Velocity - [0.00390804, 0.00599836, 0.00290185]
1744634043.851514589 Received IMU Angular Velocity - [0.0113649, -0.00571955, 0.00183658]
1744634043.855676986 Received IMU Angular Velocity - [0.0113649, -0.00571955, 0.00183658]
1744634043.862204775 Received IMU Angular Velocity - [-0.00141829, -0.00785008, 0.00290185]
1744634043.865915928 Received IMU Angular Velocity - [-0.00141829, -0.00785008, 0.00290185]
1744634043.871643531 Received IMU Angular Velocity - [0.00284277, 0.0049331, 0.00290185]
-------------------------
[2025-04-14_20-34-03.880] No B-spline trajectory received.
-------------------------
1744634043.875837189 Received IMU Angular Velocity - [0.00284277, 0.0049331, 0.00290185]
1744634043.881689458 Received IMU Angular Velocity - [0.0145607, -0.00252375, 0.00290185]
1744634043.885763570 Received IMU Angular Velocity - [0.0145607, -0.00252375, 0.00290185]
1744634043.891979726 Received IMU Angular Velocity - [-0.00248355, -0.0099806, 0.00290185]
1744634043.896016976 Received IMU Angular Velocity - [-0.00248355, -0.0099806, 0.00290185]
1744634043.901583210 Received IMU Angular Velocity - [0.0049733, 0.0017373, 0.00290185]
1744634043.905904767 Received IMU Angular Velocity - [0.00390804, 0.00386783, 0.00183658]
Received Odometry - Position: x=0.135671, y=0.0692018, Linear Velocity: 0.00233388
Current yaw: 0.00229498 (roll: -0.012561, pitch: -0.00539306)
1744634043.911591219 Received IMU Angular Velocity - [0.00603857, 0.0017373, 0.00183658]
1744634043.915786574 Received IMU Angular Velocity - [0.00603857, 0.0017373, 0.00183658]
1744634043.921624955 Received IMU Angular Velocity - [0.00816909, -0.0110459, 0.00290185]
1744634043.925647454 Received IMU Angular Velocity - [0.00816909, -0.0110459, 0.00290185]
1744634043.931648324 Received IMU Angular Velocity - [0.00177751, -0.00252375, 0.00290185]
1744634043.935772258 Received IMU Angular Velocity - [-0.00354881, 0.0049331, 0.00183658]
1744634043.941578544 Received IMU Angular Velocity - [0.00284277, 0.00599836, -0.000293946]
1744634043.945879046 Received IMU Angular Velocity - [0.0134954, 0.0017373, 0.00290185]
1744634043.951528092 Received IMU Angular Velocity - [0.00923436, -0.00571955, 0.00290185]
1744634043.956231839 Received IMU Angular Velocity - [0.00390804, -0.0110459, 0.00290185]
1744634043.963024927 Received IMU Angular Velocity - [0.0049733, -0.00891534, 0.00183658]
1744634043.965842843 Received IMU Angular Velocity - [0.00177751, -0.00252375, 0.00503238]
1744634043.971591724 Received IMU Angular Velocity - [-0.00248355, 0.00386783, 0.00183658]
1744634043.975846180 Received IMU Angular Velocity - [0.00816909, 0.0049331, 0.00290185]
-------------------------
[2025-04-14_20-34-03.983] No B-spline trajectory received.
-------------------------
1744634043.981616469 Received IMU Angular Velocity - [0.00923436, 0.000672041, 0.00503238]
1744634043.985702357 Received IMU Angular Velocity - [0.00710383, -0.00785008, 0.00290185]
1744634043.991548705 Received IMU Angular Velocity - [0.00923436, -0.0110459, 0.00290185]
1744634043.995753916 Received IMU Angular Velocity - [0.0049733, -0.00571955, 0.00396711]
1744634044.001556139 Received IMU Angular Velocity - [-0.000353022, 0.0017373, 0.00183658]
1744634044.005805795 Received IMU Angular Velocity - [0.00603857, 0.0049331, 0.00183658]
1744634044.011573139 Received IMU Angular Velocity - [0.00816909, 0.00280257, 0.00183658]
1744634044.015787117 Received IMU Angular Velocity - [0.00816909, -0.00465428, 0.00503238]
1744634044.021578013 Received IMU Angular Velocity - [0.0134954, -0.0099806, 0.00503238]
1744634044.025760376 Received IMU Angular Velocity - [0.00710383, -0.0099806, 0.00503238]
1744634044.031607909 Received IMU Angular Velocity - [-0.00248355, -0.00465428, 0.000771319]
Received Odometry - Position: x=0.135183, y=0.0698462, Linear Velocity: 0.00195957
