-------------------------
PID Controller Parameters:
Position PID: P: 1, I: 0, D: 1
1744200975.162449892 Received IMU Angular Velocity - [0.00923436, -0.00891534, 0.00503238]
1744200975.168255924 Received IMU Angular Velocity - [-0.00248355, 0.000672041, 0.00503238]
1744200975.172440490 Received IMU Angular Velocity - [-0.00248355, 0.000672041, 0.00503238]
Received Odometry - Position: x=0.1476, y=0.064305, Linear Velocity: 0.00131727
Current yaw: -0.00238043 (roll: -0.00399441, pitch: -0.00817518)
1744200975.177979121 Received IMU Angular Velocity - [-0.00141829, 0.00706363, 0.00396711]
1744200975.182364431 Received IMU Angular Velocity - [-0.00141829, 0.00706363, 0.00396711]
-------------------------
[2025-04-09_20-16-15.183] No B-spline trajectory received.
-------------------------
1744200975.188157183 Received IMU Angular Velocity - [0.0049733, -0.00571955, 0.00503238]
1744200975.192370454 Received IMU Angular Velocity - [0.0049733, -0.00571955, 0.00503238]
1744200975.198194791 Received IMU Angular Velocity - [0.00390804, -0.00678481, 0.00183658]
1744200975.202365821 Received IMU Angular Velocity - [0.00390804, -0.00678481, 0.00183658]
1744200975.208131340 Received IMU Angular Velocity - [-0.00248355, 0.0049331, 0.00503238]
1744200975.212328675 Received IMU Angular Velocity - [-0.00248355, 0.0049331, 0.00503238]
1744200975.218154548 Received IMU Angular Velocity - [0.0049733, -0.000393224, 0.00290185]
1744200975.222378347 Received IMU Angular Velocity - [0.0049733, -0.000393224, 0.00290185]
1744200975.228209501 Received IMU Angular Velocity - [0.00603857, -0.00785008, 0.00716291]
1744200975.244304095 Received IMU Angular Velocity - [0.00603857, -0.00785008, 0.00716291]
1744200975.244403874 Received IMU Angular Velocity - [0.000712243, 0.00280257, 0.00609764]
1744200975.244430211 Received IMU Angular Velocity - [0.000712243, 0.00280257, 0.00609764]
1744200975.248103783 Received IMU Angular Velocity - [0.00603857, 0.00386783, 0.00396711]
1744200975.252395745 Received IMU Angular Velocity - [0.00603857, 0.00386783, 0.00396711]
1744200975.257963241 Received IMU Angular Velocity - [0.00710383, -0.00785008, 0.00503238]
1744200975.262463947 Received IMU Angular Velocity - [0.00710383, -0.00785008, 0.00503238]
1744200975.280797021 Received IMU Angular Velocity - [0.00177751, -0.000393224, 0.00503238]
1744200975.281283246 Received IMU Angular Velocity - [0.00177751, -0.000393224, 0.00503238]
1744200975.281347217 Received IMU Angular Velocity - [0.000712243, 0.00706363, 0.00609764]
-------------------------
[2025-04-09_20-16-15.283] No B-spline trajectory received.
-------------------------
1744200975.283654052 Received IMU Angular Velocity - [0.000712243, 0.00706363, 0.00609764]
1744200975.288152645 Received IMU Angular Velocity - [0.00816909, -0.00465428, 0.00290185]
1744200975.292438047 Received IMU Angular Velocity - [0.00710383, -0.00891534, 0.00396711]
1744200975.298232495 Received IMU Angular Velocity - [0.00284277, -0.00891534, 0.00609764]
1744200975.302354755 Received IMU Angular Velocity - [-0.00354881, -0.00252375, 0.00503238]
Received Odometry - Position: x=0.141784, y=0.0618717, Linear Velocity: -0.0165446
Current yaw: -0.00201494 (roll: -0.00476707, pitch: -0.00819004)
1744200975.308129394 Received IMU Angular Velocity - [-0.00461408, 0.00599836, 0.00290185]
1744200975.312401644 Received IMU Angular Velocity - [-0.00248355, 0.00599836, 0.00609764]
1744200975.318150010 Received IMU Angular Velocity - [0.00816909, 0.0017373, 0.00290185]
1744200975.322322352 Received IMU Angular Velocity - [0.00710383, -0.00465428, 0.00183658]
1744200975.328114208 Received IMU Angular Velocity - [0.00603857, -0.00891534, 0.00396711]
1744200975.332574400 Received IMU Angular Velocity - [0.00603857, -0.00571955, 0.00609764]
1744200975.338131432 Received IMU Angular Velocity - [0.00177751, -0.000393224, 0.00503238]
1744200975.342458627 Received IMU Angular Velocity - [0.00284277, 0.00599836, 0.00183658]
1744200975.348339286 Received IMU Angular Velocity - [0.00284277, 0.00386783, 0.00396711]
1744200975.352320261 Received IMU Angular Velocity - [0.00603857, -0.00358902, 0.00609764]
1744200975.358440289 Received IMU Angular Velocity - [0.00923436, -0.00785008, 0.00609764]
1744200975.362335917 Received IMU Angular Velocity - [0.00603857, -0.00891534, 0.00396711]
1744200975.369284550 Received IMU Angular Velocity - [0.00284277, -0.00252375, 0.00716291]
1744200975.372440343 Received IMU Angular Velocity - [-0.000353022, 0.00386783, 0.00503238]
Received Odometry - Position: x=0.138626, y=0.0610639, Linear Velocity: -0.0233913
Current yaw: -0.00312926 (roll: -0.00495966, pitch: -0.0088171)
1744200975.378192582 Received IMU Angular Velocity - [0.000712243, 0.00706363, 0.00290185]
1744200975.382439679 Received IMU Angular Velocity - [0.00816909, 0.00386783, 0.00609764]
-------------------------
[2025-04-09_20-16-15.383] No B-spline trajectory received.
-------------------------
1744200975.388189965 Received IMU Angular Velocity - [0.0145607, -0.00252375, 0.00609764]
1744200975.392333602 Received IMU Angular Velocity - [0.00816909, -0.00891534, 0.00290185]
1744200975.398731239 Received IMU Angular Velocity - [0.0049733, -0.0099806, 0.00290185]
1744200975.402342217 Received IMU Angular Velocity - [0.000712243, -0.00252375, 0.00609764]
1744200975.408142585 Received IMU Angular Velocity - [-0.00248355, 0.0049331, 0.00716291]
1744200975.412575961 Received IMU Angular Velocity - [0.00390804, 0.0049331, 0.00503238]
1744200975.418229732 Received IMU Angular Velocity - [0.00710383, 0.0017373, 0.00396711]
1744200975.422294389 Received IMU Angular Velocity - [0.00710383, -0.00465428, 0.00503238]
1744200975.428131847 Received IMU Angular Velocity - [0.00816909, -0.0099806, 0.00396711]
1744200975.432441250 Received IMU Angular Velocity - [0.00390804, -0.00678481, 0.00396711]
1744200975.438005898 Received IMU Angular Velocity - [0.00284277, -0.00145849, 0.00822817]
1744200975.451885820 Received IMU Angular Velocity - [0.0049733, 0.00386783, 0.00503238]
1744200975.451964031 Received IMU Angular Velocity - [0.00177751, 0.0049331, 0.00396711]
1744200975.452855583 Received IMU Angular Velocity - [0.0049733, -0.00145849, 0.00609764]
1744200975.458190078 Received IMU Angular Velocity - [0.0113649, -0.00891534, 0.00716291]
1744200975.462226511 Received IMU Angular Velocity - [0.00816909, -0.0110459, 0.00716291]
1744200975.468220775 Received IMU Angular Velocity - [0.000712243, -0.00358902, 0.00396711]
Received Odometry - Position: x=0.135126, y=0.058685, Linear Velocity: -0.028644
Current yaw: -0.00290769 (roll: -0.00443873, pitch: -0.00918327)
1744200975.472439774 Received IMU Angular Velocity - [-0.000353022, 0.00386783, 0.00503238]
1744200975.478018022 Received IMU Angular Velocity - [0.00177751, 0.0049331, 0.00716291]
1744200975.482370307 Received IMU Angular Velocity - [0.00284277, 0.0049331, 0.00503238]
-------------------------
[2025-04-09_20-16-15.484] No B-spline trajectory received.
-------------------------
1744200975.488130449 Received IMU Angular Velocity - [0.00816909, -0.00145849, 0.00183658]
1744200975.492322088 Received IMU Angular Velocity - [0.00816909, -0.00785008, 0.00396711]
1744200975.498113624 Received IMU Angular Velocity - [0.0049733, -0.00891534, 0.00716291]
1744200975.502448435 Received IMU Angular Velocity - [0.00177751, -0.00571955, 0.00503238]
1744200975.508137728 Received IMU Angular Velocity - [0.000712243, 0.00386783, 0.00503238]
1744200975.512408921 Received IMU Angular Velocity - [0.00284277, 0.00599836, 0.00822817]
1744200975.518176360 Received IMU Angular Velocity - [0.00816909, 0.00280257, 0.00396711]
1744200975.522451714 Received IMU Angular Velocity - [0.00710383, -0.00252375, 0.00183658]
1744200975.528115117 Received IMU Angular Velocity - [0.00284277, -0.00785008, 0.00609764]
1744200975.532457065 Received IMU Angular Velocity - [0.00603857, -0.00891534, 0.00716291]
1744200975.538207127 Received IMU Angular Velocity - [0.000712243, -0.000393224, 0.00290185]
1744200975.542314507 Received IMU Angular Velocity - [0.00177751, 0.00386783, 0.00183658]
1744200975.548142204 Received IMU Angular Velocity - [0.00177751, 0.0049331, 0.00183658]
1744200975.552404533 Received IMU Angular Velocity - [0.00603857, -0.000393224, 0.00396711]
1744200975.558213734 Received IMU Angular Velocity - [0.00603857, -0.00785008, 0.00290185]
1744200975.562357307 Received IMU Angular Velocity - [0.00923436, -0.0121111, 0.00716291]
1744200975.568013126 Received IMU Angular Velocity - [0.0049733, -0.00678481, 0.00609764]
Received Odometry - Position: x=0.127543, y=0.0570678, Linear Velocity: -0.0439137
Current yaw: -0.0029647 (roll: -0.00484345, pitch: -0.00881815)
1744200975.572323328 Received IMU Angular Velocity - [-0.000353022, 0.00386783, 0.00290185]
1744200975.578168690 Received IMU Angular Velocity - [-0.00248355, 0.00812889, 0.00290185]
1744200975.582241412 Received IMU Angular Velocity - [-0.00141829, 0.00706363, 0.00609764]
-------------------------
[2025-04-09_20-16-15.583] No B-spline trajectory received.
-------------------------
1744200975.588138808 Received IMU Angular Velocity - [0.00390804, -0.000393224, 0.00716291]
1744200975.592436403 Received IMU Angular Velocity - [0.0113649, -0.00785008, 0.00290185]
1744200975.597957625 Received IMU Angular Velocity - [0.00710383, -0.00891534, 0.00290185]
1744200975.602290644 Received IMU Angular Velocity - [0.00177751, -0.00465428, 0.00716291]
1744200975.608112965 Received IMU Angular Velocity - [0.000712243, 0.0017373, 0.00609764]
1744200975.612464450 Received IMU Angular Velocity - [0.000712243, 0.00599836, 0.00290185]
1744200975.618126029 Received IMU Angular Velocity - [0.00603857, 0.0049331, 0.00503238]
1744200975.622334916 Received IMU Angular Velocity - [0.0102996, -0.00145849, 0.00396711]
1744200975.628105363 Received IMU Angular Velocity - [0.00923436, -0.00678481, 0.00290185]
1744200975.632528786 Received IMU Angular Velocity - [0.00284277, -0.00785008, 0.00503238]
1744200975.639278756 Received IMU Angular Velocity - [-0.00141829, -0.00358902, 0.00716291]
1744200975.642371123 Received IMU Angular Velocity - [-0.000353022, 0.00280257, 0.00503238]
1744200975.647944316 Received IMU Angular Velocity - [0.00284277, 0.0049331, 0.000771319]
1744200975.652489823 Received IMU Angular Velocity - [0.00390804, 0.0017373, 0.00183658]
1744200975.657972036 Received IMU Angular Velocity - [0.00390804, -0.00571955, 0.00609764]
1744200975.662379074 Received IMU Angular Velocity - [0.00710383, -0.0099806, 0.00503238]
1744200975.668154737 Received IMU Angular Velocity - [0.00603857, -0.00785008, 0.00503238]
1744200975.672345480 Received IMU Angular Velocity - [-0.000353022, 0.0017373, 0.00822817]
1744200975.678124599 Received IMU Angular Velocity - [-0.000353022, 0.00599836, 0.00396711]
Received Odometry - Position: x=0.127613, y=0.0558441, Linear Velocity: -0.0342615
Current yaw: -0.00448076 (roll: -0.00506974, pitch: -0.00857068)
1744200975.682268492 Received IMU Angular Velocity - [0.00177751, 0.00599836, 0.00290185]
-------------------------
[2025-04-09_20-16-15.683] No B-spline trajectory received.
-------------------------
1744200975.697531792 Received IMU Angular Velocity - [0.00603857, 0.000672041, 0.00716291]
1744200975.697599058 Received IMU Angular Velocity - [0.0124302, -0.00571955, 0.00822817]
1744200975.698184839 Received IMU Angular Velocity - [0.0049733, -0.0099806, 0.00396711]
1744200975.702818478 Received IMU Angular Velocity - [0.00284277, -0.00678481, 0.00396711]
1744200975.708159758 Received IMU Angular Velocity - [-0.00354881, 0.000672041, 0.00609764]
1744200975.712924601 Received IMU Angular Velocity - [0.00390804, 0.0049331, 0.00503238]
1744200975.718116659 Received IMU Angular Velocity - [0.00390804, 0.0049331, 0.00290185]
-------------------------
[2025-04-09_20-16-15.783] No B-spline trajectory received.
-------------------------
-------------------------
[2025-04-09_20-16-15.883] No B-spline trajectory received.
-------------------------
-------------------------
[2025-04-09_20-16-15.983] No B-spline trajectory received.
-------------------------
1744200975.722370508 Received IMU Angular Velocity - [0.00603857, -0.00145849, 0.00290185]
1744200975.728153531 Received IMU Angular Velocity - [0.00710383, -0.00678481, 0.00396711]
1744200975.768178297 Received IMU Angular Velocity - [0.00390804, -0.00678481, 0.00609764]
Received Odometry - Position: x=0.126668, y=0.0563341, Linear Velocity: -0.0292965
Current yaw: -0.00306021 (roll: -0.00533392, pitch: -0.00792546)
1744200975.772404752 Received IMU Angular Velocity - [-0.00248355, -0.000393224, 0.00183658]
1744200975.778266435 Received IMU Angular Velocity - [-0.00248355, 0.0049331, 0.00609764]
1744200975.782365430 Received IMU Angular Velocity - [0.000712243, 0.00706363, 0.00396711]
1744200975.788154214 Received IMU Angular Velocity - [0.0049733, 0.00280257, 0.00396711]
1744200975.792781868 Received IMU Angular Velocity - [0.00923436, -0.00465428, 0.00503238]
1744200975.799131760 Received IMU Angular Velocity - [0.0113649, -0.0099806, 0.00716291]
1744200975.802376420 Received IMU Angular Velocity - [0.0049733, -0.00891534, 0.00822817]
1744200975.808378748 Received IMU Angular Velocity - [0.000712243, -0.000393224, 0.00503238]
1744200975.812489744 Received IMU Angular Velocity - [-0.00461408, 0.00599836, 0.00822817]
1744200975.818128090 Received IMU Angular Velocity - [0.00177751, 0.00386783, 0.00609764]
1744200975.822348786 Received IMU Angular Velocity - [0.00816909, 0.0017373, 0.00503238]
1744200975.828139938 Received IMU Angular Velocity - [0.00603857, -0.00678481, 0.00503238]
1744200975.832534207 Received IMU Angular Velocity - [0.00816909, -0.00891534, 0.00609764]
1744200975.840360088 Received IMU Angular Velocity - [0.00284277, -0.00678481, 0.00503238]
1744200975.844399689 Received IMU Angular Velocity - [0.000712243, 0.000672041, 0.00503238]
1744200975.848122255 Received IMU Angular Velocity - [0.00177751, 0.0049331, 0.00503238]
Received Odometry - Position: x=0.128974, y=0.057375, Linear Velocity: -0.0174433
Current yaw: -0.00247318 (roll: -0.00542118, pitch: -0.00746813)
1744200975.855939880 Received IMU Angular Velocity - [0.00923436, 0.00280257, 0.00503238]
1744200975.858150135 Received IMU Angular Velocity - [0.00710383, -0.00252375, 0.00290185]
1744200975.862316429 Received IMU Angular Velocity - [0.00710383, -0.00678481, 0.00290185]
1744200975.868125469 Received IMU Angular Velocity - [0.00284277, -0.00891534, 0.00609764]
1744200975.878177222 Received IMU Angular Velocity - [-0.00141829, 0.0049331, 0.00396711]
1744200975.882402078 Received IMU Angular Velocity - [0.000712243, 0.00706363, 0.00290185]
1744200975.887981926 Received IMU Angular Velocity - [0.00177751, 0.0017373, 0.00290185]
1744200975.892295233 Received IMU Angular Velocity - [0.00710383, -0.00358902, 0.00396711]
1744200975.898250391 Received IMU Angular Velocity - [0.00816909, -0.00785008, 0.00290185]
1744200975.908168763 Received IMU Angular Velocity - [0.00177751, -0.00252375, 0.00609764]
1744200975.912492950 Received IMU Angular Velocity - [-0.00461408, 0.00599836, 0.00290185]
1744200975.932547238 Received IMU Angular Velocity - [0.0049733, -0.00785008, 0.00396711]
1744200975.938136431 Received IMU Angular Velocity - [0.0049733, -0.00678481, 0.00503238]
1744200975.942333478 Received IMU Angular Velocity - [-0.00141829, -0.000393224, 0.00716291]
1744200975.948144246 Received IMU Angular Velocity - [-0.000353022, 0.00386783, 0.00290185]
Received Odometry - Position: x=0.134769, y=0.0582239, Linear Velocity: 0.000316331
Current yaw: -0.0024312 (roll: -0.0048938, pitch: -0.00874749)
1744200975.962344436 Received IMU Angular Velocity - [0.0049733, -0.00785008, 0.00183658]
1744200975.998142426 Received IMU Angular Velocity - [0.00710383, -0.0099806, 0.00609764]
1744200976.002234156 Received IMU Angular Velocity - [0.0049733, -0.00891534, 0.00396711]
1744200976.008146657 Received IMU Angular Velocity - [0.00284277, -0.00465428, 0.00290185]
1744200976.017259560 Received IMU Angular Velocity - [-0.00461408, 0.00386783, 0.00290185]
1744200976.018163304 Received IMU Angular Velocity - [-0.000353022, 0.00599836, 0.00609764]
1744200976.022422561 Received IMU Angular Velocity - [0.00816909, 0.00280257, 0.00290185]
